Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Header.stamp.secs,Offset_UTM_easting,Offset_UTM_northing
1663962707.36756,0,71507,0,GPS1_Frame,42.3331583333333,-71.085935,17.2,328148.263251484,4688874.67415419,19,T,1600,1148.2632514835,374.674154192209
1663962708.36628,0,71508,0,GPS1_Frame,42.333165,-71.0859466666667,17.2,328147.32019998,4688875.43801319,19,T,1601,1147.32019997988,375.438013194129
1663962709.40575,0,71509,0,GPS1_Frame,42.333175,-71.0859566666667,17.5,328146.523543397,4688876.56864512,19,T,1602,1146.52354339708,376.568645122461
1663962710.3629,0,71510,0,GPS1_Frame,42.3331816666667,-71.0859683333333,17.3,328145.580492341,4688877.33250437,19,T,1603,1145.58049234108,377.332504373975
1663962711.40156,0,71511,0,GPS1_Frame,42.3331866666667,-71.08598,17.2,328144.632901894,4688877.91129328,19,T,1604,1144.63290189393,377.911293276586
1663962712.4063,0,71512,0,GPS1_Frame,42.3331933333333,-71.0859916666667,17.1,328143.689851222,4688878.6751528,19,T,1605,1143.68985122192,378.675152796321
1663962713.36376,0,71513,0,GPS1_Frame,42.3332,-71.086,17.1,328143.021431886,4688879.43227595,19,T,1606,1143.02143188554,379.432275947183
1663962714.40337,0,71514,0,GPS1_Frame,42.3332066666667,-71.0860116666667,16.9,328142.078381595,4688880.1961357,19,T,1607,1142.07838159462,380.196135696955
1663962715.36618,0,71515,0,GPS1_Frame,42.3332133333333,-71.0860216666667,16.7,328141.272647044,4688880.9566273,19,T,1608,1141.27264704416,380.956627295353
1663962716.39718,0,71516,0,GPS1_Frame,42.33322,-71.0860316666667,16.6,328140.466912672,4688881.71711899,19,T,1609,1140.46691267181,381.717118991539
1663962717.36439,0,71517,0,GPS1_Frame,42.333225,-71.0860433333333,16.6,328139.519323232,4688882.29590862,19,T,1610,1139.51932323165,382.295908615924
1663962718.40677,0,71518,0,GPS1_Frame,42.33323,-71.0860533333333,16.6,328138.709049442,4688882.87133004,19,T,1611,1138.70904944197,382.871330039576
1663962719.36634,0,71519,0,GPS1_Frame,42.333235,-71.086065,16.6,328137.761460295,4688883.45011991,19,T,1612,1137.76146029518,383.450119910762
1663962720.39956,0,71520,0,GPS1_Frame,42.33324,-71.0860733333333,16.5,328137.088502259,4688884.02217318,19,T,1613,1137.08850225917,384.022173177451
1663962721.36552,0,71521,0,GPS1_Frame,42.3332416666667,-71.0860816666667,16.5,328136.406464688,4688884.22408554,19,T,1614,1136.40646468813,384.224085535854
1663962722.36924,0,71522,0,GPS1_Frame,42.333245,-71.0860916666667,16.6,328135.591651527,4688884.61443685,19,T,1615,1135.59165152698,384.614436845295
1663962723.40467,0,71523,0,GPS1_Frame,42.3332516666667,-71.0861016666667,16.4,328134.785918182,4688885.37492923,19,T,1616,1134.785918182,385.374929231591
1663962724.36325,0,71524,0,GPS1_Frame,42.3332583333333,-71.0861116666667,16.3,328133.980185017,4688886.13542171,19,T,1617,1133.98018501734,386.135421713814
1663962725.36451,0,71525,0,GPS1_Frame,42.333265,-71.0861233333333,16.3,328133.037136605,4688886.89928274,19,T,1618,1133.03713660507,386.899282742292
1663962726.36665,0,71526,0,GPS1_Frame,42.3332733333333,-71.0861333333333,16.2,328132.235943745,4688887.84484593,19,T,1619,1132.23594374466,387.844845928252
1663962727.36696,0,71527,0,GPS1_Frame,42.3332783333333,-71.0861433333333,16,328131.425671183,4688888.42026823,19,T,1620,1131.42567118316,388.420268232934
1663962728.4068,0,71528,0,GPS1_Frame,42.333285,-71.086155,15.7,328130.482623355,4688889.18412963,19,T,1621,1130.48262335488,389.18412962649
1663962729.36773,0,71529,0,GPS1_Frame,42.33329,-71.0861666666667,15.6,328129.53503572,4688889.76292066,19,T,1622,1129.53503571986,389.762920662761
1663962730.36574,0,71530,0,GPS1_Frame,42.3332933333333,-71.0861766666667,15.5,328128.720223565,4688890.1532728,19,T,1623,1128.720223565,390.153272803873
1663962731.37094,0,71531,0,GPS1_Frame,42.3333,-71.0861883333333,15.5,328127.777176259,4688890.91713458,19,T,1624,1127.77717625932,390.917134576477
1663962732.36848,0,71532,0,GPS1_Frame,42.3333033333333,-71.0862016666667,15.5,328126.687733644,4688891.31422408,19,T,1625,1126.68773364433,391.314224076457
1663962733.40742,0,71533,0,GPS1_Frame,42.33331,-71.0862133333333,15.4,328125.744686713,4688892.07808614,19,T,1626,1125.74468671315,392.078086135909
1663962734.36445,0,71534,0,GPS1_Frame,42.333315,-71.0862283333333,15.3,328124.52246921,4688892.66361507,19,T,1627,1124.52246921038,392.663615068421
1663962735.37089,0,71535,0,GPS1_Frame,42.3333216666667,-71.0862416666667,15.4,328123.442107389,4688893.43084607,19,T,1628,1123.44210738875,393.430846072733
1663962736.3641,0,71536,0,GPS1_Frame,42.3333266666667,-71.086255,15.4,328122.357205593,4688894.01300676,19,T,1629,1122.35720559338,394.013006757945
1663962737.3653,0,71537,0,GPS1_Frame,42.3333333333333,-71.0862666666667,15.2,328121.414159486,4688894.77686943,19,T,1630,1121.41415948572,394.776869427413
1663962738.36687,0,71538,0,GPS1_Frame,42.33334,-71.0862783333333,15.1,328120.471113583,4688895.54073223,19,T,1631,1120.47111358307,395.540732230991
1663962739.36612,0,71539,0,GPS1_Frame,42.3333466666667,-71.0862883333333,15.2,328119.665383132,4688896.30122645,19,T,1632,1119.66538313252,396.301226451062
1663962740.36575,0,71540,0,GPS1_Frame,42.333355,-71.0863,15.1,328118.726877935,4688897.25016,19,T,1633,1118.72687793541,397.250159997493
1663962741.37033,0,71541,0,GPS1_Frame,42.3333633333333,-71.0863133333333,15.2,328117.651057782,4688898.20246243,19,T,1634,1117.65105778218,398.202462432906
1663962742.36861,0,71542,0,GPS1_Frame,42.33337,-71.086325,15.3,328116.708012749,4688898.96632577,19,T,1635,1116.70801274938,398.966325773858
1663962743.40702,0,71543,0,GPS1_Frame,42.3333766666667,-71.0863366666667,15.2,328115.764967924,4688899.73018925,19,T,1636,1115.76496792375,399.730189246126
1663962744.36349,0,71544,0,GPS1_Frame,42.3333833333333,-71.0863483333333,15.2,328114.821923305,4688900.49405285,19,T,1637,1114.82192330505,400.494052852504
1663962745.36916,0,71545,0,GPS1_Frame,42.3333883333333,-71.08636,15.4,328113.874338448,4688901.0728461,19,T,1638,1113.87433844776,401.072846099734
1663962746.40285,0,71546,0,GPS1_Frame,42.333395,-71.0863716666667,15.7,328112.931294209,4688901.83670997,19,T,1639,1112.93129420886,401.836709972471
1663962747.36884,0,71547,0,GPS1_Frame,42.3334,-71.0863833333333,15.9,328111.983709688,4688902.41550348,19,T,1640,1111.98370968789,402.415503483266
1663962748.40856,0,71548,0,GPS1_Frame,42.3334066666667,-71.086395,16.2,328111.040665835,4688903.17936763,19,T,1641,1111.04066583514,403.179367625155
1663962749.40336,0,71549,0,GPS1_Frame,42.3334133333333,-71.0864066666667,16.5,328110.097622187,4688903.9432319,19,T,1642,1110.09762218734,403.943231899291
1663962750.36493,0,71550,0,GPS1_Frame,42.33342,-71.0864166666667,16.7,328109.291893831,4688904.70372738,19,T,1643,1109.29189383099,404.703727384098
1663962751.36471,0,71551,0,GPS1_Frame,42.3334283333333,-71.0864266666667,16.9,328108.490706245,4688905.64929346,19,T,1644,1108.49070624507,405.649293464608
1663962752.36944,0,71552,0,GPS1_Frame,42.333435,-71.0864366666667,17,328107.684978267,4688906.40978915,19,T,1645,1107.68497826747,406.409789145924
1663962753.36563,0,71553,0,GPS1_Frame,42.3334433333333,-71.0864466666667,17,328106.883791101,4688907.35535542,19,T,1646,1106.88379110105,407.355355422944
1663962754.36976,0,71554,0,GPS1_Frame,42.3334533333333,-71.086455,17.2,328106.224459832,4688908.48262331,19,T,1647,1106.22445983166,408.482623311691
1663962755.37057,0,71555,0,GPS1_Frame,42.333465,-71.086465,17.2,328105.432354461,4688909.79833077,19,T,1648,1105.43235446117,409.798330768943
1663962756.36456,0,71556,0,GPS1_Frame,42.3334733333333,-71.086475,17.2,328104.631168007,4688910.74389733,19,T,1649,1104.63116800721,410.743897329085
1663962757.36487,0,71557,0,GPS1_Frame,42.3334833333333,-71.086485,17.1,328103.834522496,4688911.87453449,19,T,1650,1103.83452249644,411.874534488656
1663962758.37091,0,71558,0,GPS1_Frame,42.3334933333333,-71.086495,17.2,328103.03787725,4688913.00517175,19,T,1651,1103.03787724965,413.005171746947
1663962759.36482,0,71559,0,GPS1_Frame,42.3335,-71.0865083333333,17.4,328101.957520904,4688913.77240625,19,T,1652,1101.95752090449,413.772406246513
1663962760.43947,0,71560,0,GPS1_Frame,42.33351,-71.0865183333333,17.7,328101.16087619,4688914.90304374,19,T,1653,1101.16087619029,414.903043737635
1663962761.36888,0,71561,0,GPS1_Frame,42.33352,-71.0865283333333,17.9,328100.36423174,4688916.03368133,19,T,1654,1100.36423174012,416.033681328408
1663962762.40799,0,71562,0,GPS1_Frame,42.3335316666667,-71.0865383333333,18,328099.572128401,4688917.34938952,19,T,1655,1099.57212840079,417.349389521405
1663962763.41032,0,71563,0,GPS1_Frame,42.3335416666667,-71.0865483333333,18.1,328098.775484506,4688918.48002731,19,T,1656,1098.77548450569,418.480027311482
1663962764.367,0,71564,0,GPS1_Frame,42.3335483333333,-71.08656,18.1,328097.832444291,4688919.24389335,19,T,1657,1097.83244429121,419.2438933542
1663962765.40534,0,71565,0,GPS1_Frame,42.333555,-71.0865716666667,18.2,328096.889404282,4688920.00775953,19,T,1658,1096.88940428174,420.007759531029
1663962766.70833,0,71566,0,GPS1_Frame,42.3335616666667,-71.0865816666667,18.3,328096.083679261,4688920.76825665,19,T,1659,1096.08367926057,420.768256648444
1663962767.66364,0,71567,0,GPS1_Frame,42.3335683333333,-71.0865916666667,18.2,328095.277954415,4688921.52875386,19,T,1660,1095.27795441542,421.528753862716
1663962768.36446,0,71568,0,GPS1_Frame,42.3335766666667,-71.0866016666667,18,328094.476770729,4688922.47432168,19,T,1661,1094.47677072883,422.474321680144
1663962769.36675,0,71569,0,GPS1_Frame,42.3335883333333,-71.0866133333333,18.1,328093.547354554,4688923.79339985,19,T,1662,1093.54735455406,423.793399846181
1663962770.36857,0,71570,0,GPS1_Frame,42.3335983333333,-71.0866233333333,18.2,328092.750712406,4688924.92403839,19,T,1663,1092.75071240612,424.924038385041
1663962771.36942,0,71571,0,GPS1_Frame,42.3336083333333,-71.0866316666667,18.2,328092.091385208,4688926.05130775,19,T,1664,1092.09138520842,426.051307745278
1663962772.36901,0,71572,0,GPS1_Frame,42.3336166666667,-71.0866433333333,18.3,328091.152887834,4688927.00024525,19,T,1665,1091.152887834,427.000245251693
1663962773.36687,0,71573,0,GPS1_Frame,42.333625,-71.0866533333333,18.5,328090.351705363,4688927.94581358,19,T,1666,1090.35170536267,427.945813582279
1663962774.37096,0,71574,0,GPS1_Frame,42.3336333333333,-71.0866633333333,18.7,328089.55052311,4688928.89138201,19,T,1667,1089.55052311014,428.891382013448
1663962775.36438,0,71575,0,GPS1_Frame,42.3336416666667,-71.086675,18.8,328088.612026471,4688929.84031989,19,T,1668,1088.612026471,429.840319885872
1663962776.36791,0,71576,0,GPS1_Frame,42.3336483333333,-71.0866866666667,18.9,328087.668988911,4688930.60418739,19,T,1669,1087.66898891085,430.604187387042
1663962777.36498,0,71577,0,GPS1_Frame,42.3336533333333,-71.0867,19.2,328086.584095776,4688931.1863539,19,T,1670,1086.58409577556,431.186353896745
1663962778.36656,0,71578,0,GPS1_Frame,42.3336583333333,-71.0867133333333,19.5,328085.499202811,4688931.76852058,19,T,1671,1085.49920281081,431.768520582467
1663962779.37028,0,71579,0,GPS1_Frame,42.3336633333333,-71.0867233333333,19.9,328084.688939147,4688932.34394859,19,T,1672,1084.6889391467,432.343948589638
1663962780.36588,0,71580,0,GPS1_Frame,42.333665,-71.0867283333333,20.1,328084.28153673,4688932.53912738,19,T,1673,1084.28153673001,432.539127375931
1663962781.37118,0,71581,0,GPS1_Frame,42.3336633333333,-71.08673,20.3,328084.139680899,4688932.3574263,19,T,1674,1084.13968089881,432.357426301576
1663962782.39912,0,71582,0,GPS1_Frame,42.3336666666667,-71.0867283333333,20.2,328084.286077998,4688932.72419789,19,T,1675,1084.28607799823,432.724197885953
1663962783.37066,0,71583,0,GPS1_Frame,42.333675,-71.0867283333333,20.1,328084.308784342,4688933.64955042,19,T,1676,1084.30878434161,433.649550421163
1663962784.36936,0,71584,0,GPS1_Frame,42.3336833333333,-71.0867366666667,20.1,328083.644918097,4688934.59175015,19,T,1677,1083.64491809742,434.591750146821
1663962785.37118,0,71585,0,GPS1_Frame,42.3336916666667,-71.0867483333333,20.2,328082.706423037,4688935.54068887,19,T,1678,1082.7064230371,435.540688864887
1663962786.37306,0,71586,0,GPS1_Frame,42.3337,-71.08676,20.4,328081.767928234,4688936.48962772,19,T,1679,1081.76792823407,436.489627717063
1663962787.36801,0,71587,0,GPS1_Frame,42.3337083333333,-71.08677,20.5,328080.966748153,4688937.4351972,19,T,1680,1080.96674815344,437.43519720342
1663962788.36663,0,71588,0,GPS1_Frame,42.3337166666667,-71.0867833333333,20.7,328079.890939399,4688938.38750583,19,T,1681,1079.89093939937,438.387505824678
1663962789.37412,0,71589,0,GPS1_Frame,42.333725,-71.0867933333333,20.9,328079.089759797,4688939.33307554,19,T,1682,1079.08975979686,439.333075541072
1663962790.36865,0,71590,0,GPS1_Frame,42.3337333333333,-71.086805,21.2,328078.151266004,4688940.28201491,19,T,1683,1078.15126600431,440.282014911063
1663962791.36863,0,71591,0,GPS1_Frame,42.3337433333333,-71.086815,21.4,328077.354628326,4688941.41265535,19,T,1684,1077.35462832579,441.412655353546
1663962792.40512,0,71592,0,GPS1_Frame,42.3337483333333,-71.0868266666667,21.6,328076.407052076,4688941.99145395,19,T,1685,1076.40705207584,441.991453953087
1663962793.36712,0,71593,0,GPS1_Frame,42.3337533333333,-71.0868366666667,21.7,328075.596790345,4688942.56688308,19,T,1686,1075.5967903448,442.566883077845
1663962794.36312,0,71594,0,GPS1_Frame,42.33376,-71.0868466666667,21.8,328074.791070282,4688943.32738281,19,T,1687,1074.79107028164,443.327382811345
1663962795.36275,0,71595,0,GPS1_Frame,42.333765,-71.0868583333333,21.9,328073.843494495,4688943.90618177,19,T,1688,1073.84349449544,443.906181771308
1663962796.36279,0,71596,0,GPS1_Frame,42.33377,-71.0868683333333,22,328073.033233194,4688944.48161121,19,T,1689,1073.03323319415,444.481611206196
1663962797.37332,0,71597,0,GPS1_Frame,42.333775,-71.0868766666667,21.9,328072.360286341,4688945.05367107,19,T,1690,1072.36028634128,445.053671066649
1663962798.36868,0,71598,0,GPS1_Frame,42.33378,-71.086885,21.9,328071.687339602,4688945.625731,19,T,1691,1071.68733960239,445.625730995089
1663962799.36784,0,71599,0,GPS1_Frame,42.3337816666667,-71.08689,22,328071.279938307,4688945.82091058,19,T,1692,1071.27993830654,445.820910576731
1663962800.36932,0,71600,0,GPS1_Frame,42.33378,-71.08689,22.1,328071.275396676,4688945.63584006,19,T,1693,1071.27539667604,445.635840062983
1663962801.37322,0,71601,0,GPS1_Frame,42.33378,-71.08689,22,328071.275396676,4688945.63584006,19,T,1694,1071.27539667604,445.635840062983
1663962802.36867,0,71602,0,GPS1_Frame,42.33378,-71.08689,22,328071.275396676,4688945.63584006,19,T,1695,1071.27539667604,445.635840062983
1663962803.3716,0,71603,0,GPS1_Frame,42.33378,-71.08689,22,328071.275396676,4688945.63584006,19,T,1696,1071.27539667604,445.635840062983
1663962804.37188,0,71604,0,GPS1_Frame,42.33378,-71.08689,22,328071.275396676,4688945.63584006,19,T,1697,1071.27539667604,445.635840062983
1663962805.37027,0,71605,0,GPS1_Frame,42.33378,-71.08689,22,328071.275396676,4688945.63584006,19,T,1698,1071.27539667604,445.635840062983
1663962806.37137,0,71606,0,GPS1_Frame,42.33378,-71.08689,22,328071.275396676,4688945.63584006,19,T,1699,1071.27539667604,445.635840062983
1663962807.37006,0,71607,0,GPS1_Frame,42.33378,-71.08689,22,328071.275396676,4688945.63584006,19,T,1700,1071.27539667604,445.635840062983
1663962808.40104,0,71608,0,GPS1_Frame,42.33378,-71.08689,22,328071.275396676,4688945.63584006,19,T,1701,1071.27539667604,445.635840062983
1663962809.37262,0,71609,0,GPS1_Frame,42.33378,-71.08689,22,328071.275396676,4688945.63584006,19,T,1702,1071.27539667604,445.635840062983
1663962810.369,0,71610,0,GPS1_Frame,42.33378,-71.08689,22.1,328071.275396676,4688945.63584006,19,T,1703,1071.27539667604,445.635840062983
